,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
1108,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 03-298,,NA
1109,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 04-121,,NA
1110,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 04-135,,NA
1111,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 04-215,,NA
1112,Myotis_myotis,Viruses,Rhabdoviridae,NA,NA,NA,Blood,NA,NA,NA,NA,NA,Spain,Amengual et al. (2007),"Amengual B, Bourhy H, LÃ³pez-Roig M, Serra-Cobo J. Temporal dynamics of European bat Lyssavirus type 1 and survival of Myotis myotis bats in natural colonies. PLoS One. 2007 Jun 27;2(6):e566. doi: 10.1371/journal.pone.0000566. PMID: 17593965; PMCID: PMC1892799.",European bat 1 lyssavirus 05-409,,NA
1113,Myotis_myotis,Viruses,Herpesviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Pozo et al. (2016),"Pozo F, Juste J, VÃ¡zquez-MorÃ³n S, Aznar-LÃ³pez C, IbÃ¡Ã±ez C, Garin I, Aihartza J, Casas I, Tenorio A, EchevarrÃ­a JE. Identification of Novel Betaherpesviruses in Iberian Bats Reveals Parallel Evolution. PLoS One. 2016 Dec 30;11(12):e0169153. doi: 10.1371/journal.pone.0169153. PMID: 28036408; PMCID: PMC5201282.",Myotis myotis betaherpesvirus 1 MmyoBHV1,,NA
1114,Myotis_myotis,Viruses,Herpesviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Pozo et al. (2016),"Pozo F, Juste J, VÃ¡zquez-MorÃ³n S, Aznar-LÃ³pez C, IbÃ¡Ã±ez C, Garin I, Aihartza J, Casas I, Tenorio A, EchevarrÃ­a JE. Identification of Novel Betaherpesviruses in Iberian Bats Reveals Parallel Evolution. PLoS One. 2016 Dec 30;11(12):e0169153. doi: 10.1371/journal.pone.0169153. PMID: 28036408; PMCID: PMC5201282.",Myotis myotis gammaherpesvirus 1 MmyoGHV1,,NA
1115,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N5820Myomyo2008,,NA
1116,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N589Myomyo2008,,NA
1117,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N6833Myomyo2008,,NA
1118,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N6838Myomyo2008,,NA
1119,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N71037Myomyo2010,,NA
1120,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N71053Myomyo2010,,NA
1121,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N71067Myomyo2010,,NA
1122,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N71070Myomyo2010,,NA
1123,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2015),"Drexler JF, Corman VM, Lukashev AN, van den Brand JM, Gmyl AP, BrÃ¼nink S, Rasche A, SeggewiÃŸ N, Feng H, Leijten LM, Vallo P, Kuiken T, Dotzauer A, Ulrich RG, Lemon SM, Drosten C; Hepatovirus Ecology Consortium. Evolutionary origins of hepatitis A virus in small mammals. Proc Natl Acad Sci U S A. 2015 Dec 8;112(49):15190-5. doi: 10.1073/pnas.1516992112. Epub 2015 Nov 2. PMID: 26575627; PMCID: PMC4679062.",Bat hepatovirus N71078Myomyo2010,,NA
1124,Myotis_myotis,Viruses,Adenoviridae,NA,NA,NA,Swabs,NA,NA,NA,NA,NA,Spain,Unpublished,Unpublished,Bat adenovirus Mmy_080623-6,,NA
1125,Myotis_myotis,Viruses,Circoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,Switzerland,Unpublished,Unpublished,Bat associated circovirus BatACV/Mm1/Switzerland/2019,,NA
1126,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Unpublished,Unpublished,Bat picornavirus BtPV/N78-1/Myo_myo/GER/2008,,NA
1127,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Unpublished,Unpublished,Bat picornavirus BtPV/N78-2/Myo_myo/GER/2008,,NA
1128,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Unpublished,Unpublished,Bat picornavirus BtPV/N78-55/Myo_myo/GER/2008,,NA
1129,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Unpublished,Unpublished,Bat picornavirus BtPV/N78-6/Myo_myo/GER/2008,,NA
1130,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Romania,Unpublished,Unpublished,Bat picornavirus BtPV/Rcet88-19/Myo_myo/ROU/2008,,NA
1131,Myotis_myotis,Viruses,Picornaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Romania,Unpublished,Unpublished,Bat picornavirus BtPV/Rcet88-21/Myo_myo/ROU/2008,,NA
1132,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Hungary,Unpublished,Unpublished,Coronavirus BtCoV/B85/HUN/2013,,NA
1133,Myotis_myotis,Viruses,Reoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Slovenia,Unpublished,Unpublished,Mammalian orthoreovirus SI-MRV05,,NA
1134,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. FRA_EPI5_Myomyo.1084_D3_,,NA
1135,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. FRA_EPI5_Myomyo.936_C2_,,NA
1136,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. FRA_EPI9_Myomyo31_4B_P1,,NA
1137,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI2_Myomyo30_2F_,,NA
1138,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI3_4713_1C_p17,,NA
1139,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI3_4714_1D_p17,,NA
1140,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI3_4715_1E_p17,,NA
1141,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo.Minsch52_7D_p25,,NA
1142,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo25_4A_p25,,NA
1143,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo_Minsch27_4C_p25,,NA
1144,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo_Minsch60_8D_p25,,NA
1145,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo_Minsch61_8E_p25,,NA
1146,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo_Minsch62_8F_p25,,NA
1147,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI5_Myomyo_Minsch74_10B_p25,,NA
1148,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI7_Myomyo50_7B_p25,,NA
1149,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI7_Myomyo80_10H_p25,,NA
1150,Myotis_myotis,Viruses,Coronaviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Spain,Ar Gouilh et al. (2018),"Ar Gouilh M, Puechmaille SJ, Diancourt L, Vandenbogaert M, Serra-Cobo J, Lopez RoÃ¯g M, Brown P, Moutou F, Caro V, Vabret A, Manuguerra JC; EPICOREM consortium. SARS-CoV related Betacoronavirus and diverse Alphacoronavirus members found in western old-world. Virology. 2018 Apr;517:88-97. doi: 10.1016/j.virol.2018.01.014. Epub 2018 Feb 23. PMID: 29482919; PMCID: PMC7112086.",Alphacoronavirus sp. SPA_EPI9_Myomyo32.1042_4C_P1,,NA
1151,Myotis_mystacinus,Viruses,Paramyxoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2012),"Drexler JF, Corman VM, MÃ¼ller MA, Maganga GD, Vallo P, Binger T, Gloza-Rausch F, Cottontail VM, Rasche A, Yordanov S, Seebens A, KnÃ¶rnschild M, Oppong S, Adu Sarkodie Y, Pongombo C, Lukashev AN, Schmidt-Chanasit J, StÃ¶cker A, Carneiro AJ, Erbar S, Maisner A, Fronhoffs F, Buettner R, Kalko EK, Kruppa T, Franke CR, Kallies R, Yandoko ER, Herrler G, Reusken C, Hassanin A, KrÃ¼ger DH, Matthee S, Ulrich RG, Leroy EM, Drosten C. Bats host major mammalian paramyxoviruses. Nat Commun. 2012 Apr 24;3:796. doi: 10.1038/ncomms1796. Erratum in: Nat Commun. 2014;5:3032. Cottontail, Veronika M [added]; KnÃ¶rnschild, Mirjam [added]. PMID: 22531181; PMCID: PMC3343228.",Bat Paramyxovirus Myo_mys/NM98-140/GER/2008 BatPV/Myo_mys/NM98-140/GER/2008,,NA
1152,Myotis_mystacinus,Viruses,Paramyxoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2012),"Drexler JF, Corman VM, MÃ¼ller MA, Maganga GD, Vallo P, Binger T, Gloza-Rausch F, Cottontail VM, Rasche A, Yordanov S, Seebens A, KnÃ¶rnschild M, Oppong S, Adu Sarkodie Y, Pongombo C, Lukashev AN, Schmidt-Chanasit J, StÃ¶cker A, Carneiro AJ, Erbar S, Maisner A, Fronhoffs F, Buettner R, Kalko EK, Kruppa T, Franke CR, Kallies R, Yandoko ER, Herrler G, Reusken C, Hassanin A, KrÃ¼ger DH, Matthee S, Ulrich RG, Leroy EM, Drosten C. Bats host major mammalian paramyxoviruses. Nat Commun. 2012 Apr 24;3:796. doi: 10.1038/ncomms1796. Erratum in: Nat Commun. 2014;5:3032. Cottontail, Veronika M [added]; KnÃ¶rnschild, Mirjam [added]. PMID: 22531181; PMCID: PMC3343228.",Bat Paramyxovirus Myo_mys/NM98-44/GER/2008 BatPV/Myo_mys/NM98-44/GER/2008,,NA
1153,Myotis_mystacinus,Viruses,Paramyxoviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Germany,Drexler et al. (2012),"Drexler JF, Corman VM, MÃ¼ller MA, Maganga GD, Vallo P, Binger T, Gloza-Rausch F, Cottontail VM, Rasche A, Yordanov S, Seebens A, KnÃ¶rnschild M, Oppong S, Adu Sarkodie Y, Pongombo C, Lukashev AN, Schmidt-Chanasit J, StÃ¶cker A, Carneiro AJ, Erbar S, Maisner A, Fronhoffs F, Buettner R, Kalko EK, Kruppa T, Franke CR, Kallies R, Yandoko ER, Herrler G, Reusken C, Hassanin A, KrÃ¼ger DH, Matthee S, Ulrich RG, Leroy EM, Drosten C. Bats host major mammalian paramyxoviruses. Nat Commun. 2012 Apr 24;3:796. doi: 10.1038/ncomms1796. Erratum in: Nat Commun. 2014;5:3032. Cottontail, Veronika M [added]; KnÃ¶rnschild, Mirjam [added]. PMID: 22531181; PMCID: PMC3343228.",Bat Paramyxovirus Myo_mys/NM98-47/GER/2008 BatPV/Myo_mys/NM98-47/GER/2008,,NA
1154,Myotis_mystacinus,Viruses,Astroviridae,NA,NA,NA,Feces,NA,NA,NA,NA,NA,Czech Republic,Unpublished,Unpublished,Bat astrovirus 16(1)/2010/CZE,,NA
1155,Myotis_mystacinus,Viruses,Nairoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Dacheux et al. (2014),"Dacheux L, Cervantes-Gonzalez M, Guigon G, Thiberge JM, Vandenbogaert M, Maufrais C, Caro V, Bourhy H. A preliminary study of viral metagenomics of French bat species in contact with humans: identification of new mammalian viruses. PLoS One. 2014 Jan 29;9(1):e87194. doi: 10.1371/journal.pone.0087194. PMID: 24489870; PMCID: PMC3906132.",Bat nairovirus b8,,NA
1156,Myotis_mystacinus,Viruses,Reoviridae,NA,NA,NA,Tissue,NA,NA,NA,NA,NA,France,Dacheux et al. (2014),"Dacheux L, Cervantes-Gonzalez M, Guigon G, Thiberge JM, Vandenbogaert M, Maufrais C, Caro V, Bourhy H. A preliminary study of viral metagenomics of French bat species in contact with humans: identification of new mammalian viruses. PLoS One. 2014 Jan 29;9(1):e87194. doi: 10.1371/journal.pone.0087194. PMID: 24489870; PMCID: PMC3906132.",Bat rotavirus b8,,NA
