verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Rhinolophus_mehelyi,CallMaxFrequency,108.59,1.51,1,mean,in-hand,kHz,41,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Barbastella_barbastellus,CallMaxFrequency,43.23,8.31,19,mean,free-flight & hand-release & light-tagged & unknown,kHz,28,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Eptesicus_nilssonii,CallMaxFrequency,34.69,5.69,16,mean,free-flight & hand-release & light-tagged,kHz,28,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Eptesicus_serotinus,CallMaxFrequency,48.63,9.87,20,mean,free-flight & hand-release & light-tagged & unknown,kHz,81,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Hypsugo_savii,CallMaxFrequency,46.59,12.95,28,mean,free-flight & hand-release & light-tagged,kHz,32,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_alcathoe,CallMaxFrequency,85.73,13.15,15,mean,free-flight & hand-release & light-tagged,kHz,20,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_bechsteinii,CallMaxFrequency,91.08,25.15,28,mean,hand-release & light-tagged & unknown,kHz,44,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_blythii,CallMaxFrequency,82.87,27.67,33,mean,free-flight & hand-release,kHz,17,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_brandtii,CallMaxFrequency,79.54,11.59,15,mean,hand-release & light-tagged & unknown,kHz,46,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_capaccinii,CallMaxFrequency,73.51,9.28,13,mean,free-flight & hand-release & light-tagged,kHz,30,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_dasycneme,CallMaxFrequency,61.66,5.84,9,mean,free-flight,kHz,22,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_daubentonii,CallMaxFrequency,76.93,12.86,17,mean,free-flight & hand-release & light-tagged & unknown,kHz,50,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_emarginatus,CallMaxFrequency,93.23,20.18,22,mean,hand-release & light-tagged,kHz,24,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_myotis,CallMaxFrequency,60.15,15.7,26,mean,hand-release & light-tagged,kHz,23,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_mystacinus,CallMaxFrequency,84.76,14.1,17,mean,hand-release & light-tagged & unknown,kHz,54,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_nattereri,CallMaxFrequency,83.38,16.55,20,mean,free-flight & hand-release & light-tagged & unknown,kHz,67,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_punicus,CallMaxFrequency,60.42,15.65,26,mean,light-tagged,kHz,6,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Nyctalus_lasiopterus,CallMaxFrequency,17,4.68,28,mean,free-flight,kHz,22,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Nyctalus_leisleri,CallMaxFrequency,42.2,14.77,35,mean,free-flight & hand-release & light-tagged & unknown,kHz,76,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Nyctalus_noctula,CallMaxFrequency,27.58,6.06,22,mean,free-flight & hand-release & light-tagged & unknown,kHz,47,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Pipistrellus_kuhlii,CallMaxFrequency,53.57,10.08,19,mean,free-flight & hand-release & light-tagged,kHz,47,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Pipistrellus_nathusii,CallMaxFrequency,49.68,12.05,24,mean,free-flight & hand-release & light-tagged,kHz,23,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Pipistrellus_pipistrellus,CallMaxFrequency,58.06,10.34,18,mean,free-flight & hand-release & light-tagged & unknown,kHz,47,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Pipistrellus_pygmaeus,CallMaxFrequency,77.52,13.39,17,mean,free-flight & hand-release & light-tagged & unknown,kHz,104,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Plecotus_auritus,CallMaxFrequency,49.85,5.53,11,mean,hand-release & light-tagged & unknown,kHz,41,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Plecotus_austriacus,CallMaxFrequency,41.61,2.97,7,mean,free-flight & hand-release & light-tagged,kHz,27,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Vespertilio_murinus,CallMaxFrequency,29.56,7.95,27,mean,free-flight & hand-release & light-tagged,kHz,24,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Miniopterus_schreibersii,CallMinFrequency,49.75,1.33,3,mean,free-flight & hand-release & light-tagged,kHz,31,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Tadarida_teniotis,CallMinFrequency,10.64,1.51,14,mean,free-flight & light-tagged,kHz,35,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Rhinolophus_blasii,CallMinFrequency,80.58,3.52,4,mean,free-flight & free-statiounknownry,kHz,4,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Rhinolophus_euryale,CallMinFrequency,88.22,4.3,5,mean,free-flight & in-hand,kHz,15,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Rhinolophus_ferrumequinum,CallMinFrequency,70.29,3.62,5,mean,free-flight & free-statiounknownry & hand-release & light-tagged,kHz,30,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Rhinolophus_hipposideros,CallMinFrequency,94.35,3.95,4,mean,free-flight & free-statiounknownry & hand-release & in-hand,kHz,52,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Rhinolophus_mehelyi,CallMinFrequency,92.61,4.73,5,mean,in-hand,kHz,41,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Barbastella_barbastellus,CallMinFrequency,28.87,3.18,11,mean,free-flight & hand-release & light-tagged & unknown,kHz,28,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Eptesicus_nilssonii,CallMinFrequency,26.72,1.01,4,mean,free-flight & hand-release & light-tagged,kHz,28,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Eptesicus_serotinus,CallMinFrequency,26.31,2.01,8,mean,free-flight & hand-release & light-tagged & unknown,kHz,81,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Hypsugo_savii,CallMinFrequency,32.64,2.26,7,mean,free-flight & hand-release & light-tagged,kHz,32,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_alcathoe,CallMinFrequency,43.77,3.2,7,mean,free-flight & hand-release & light-tagged,kHz,20,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_bechsteinii,CallMinFrequency,35.38,6.83,19,mean,hand-release & light-tagged & unknown,kHz,44,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_blythii,CallMinFrequency,30.14,6.49,22,mean,free-flight & hand-release,kHz,17,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_brandtii,CallMinFrequency,35.04,3.78,11,mean,hand-release & light-tagged & unknown,kHz,46,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_capaccinii,CallMinFrequency,36.6,3.18,9,mean,free-flight & hand-release & light-tagged,kHz,30,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
Myotis_dasycneme,CallMinFrequency,28.26,2.05,7,mean,free-flight,kHz,22,call,Europe,Walters et al. (2012),"Walters, C.L., Freeman, R., Collen, A., Dietz, C., Brock Fenton, M., Jones, G., Obrist, M.K., Puechmaille, S.J., Sattler, T. & Siemers, B.M. (2012) A continentalâ€scale tool for acoustic identification of E uropean bats. Journal of Applied Ecology, 49, 1064-1074.",NA,NA,NA
