,verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,verbatimN2,verbatimN2Unit,Area,coordinateX-WGS84,coordinateY-WGS84,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
320,Nyctalus_lasiopterus,HomeRange,111300,NA,NA,Cumulated,MCP100&Triangulation/Biangulation,ha,3,individual,NA,roost,Spain,NA,NA,Popa-Lisseanu et al. (2009),"Popa‐Lisseanu, A. G., Bontadina, F., & Ibáñez, C. (2009). Giant noctule bats face conflicting constraints between roosting and foraging in a fragmented and heterogeneous landscape. Journal of Zoology, 278(2), 126-133.",Sex_Female,Age_Adult/Subadult,NA
321,Nyctalus_lasiopterus,HomeRange,132400,NA,NA,Cumulated,MCP100&Triangulation/Biangulation,ha,3,individual,NA,roost,Spain,NA,NA,Popa-Lisseanu et al. (2009),"Popa‐Lisseanu, A. G., Bontadina, F., & Ibáñez, C. (2009). Giant noctule bats face conflicting constraints between roosting and foraging in a fragmented and heterogeneous landscape. Journal of Zoology, 278(2), 126-133.",Sex_Female,Age_Adult/Subadult,NA
322,Nyctalus_lasiopterus,HomeRange,258200,NA,NA,Cumulated,MCP100&Triangulation/Biangulation,ha,5,individual,NA,roost,Spain,NA,NA,Popa-Lisseanu et al. (2009),"Popa‐Lisseanu, A. G., Bontadina, F., & Ibáñez, C. (2009). Giant noctule bats face conflicting constraints between roosting and foraging in a fragmented and heterogeneous landscape. Journal of Zoology, 278(2), 126-133.",Sex_Female,Age_Adult/Subadult,NA
323,Nyctalus_lasiopterus,HomeRange,155500,NA,NA,Cumulated,MCP100&Triangulation/Biangulation,ha,7,individual,NA,roost,Spain,NA,NA,Popa-Lisseanu et al. (2009),"Popa‐Lisseanu, A. G., Bontadina, F., & Ibáñez, C. (2009). Giant noctule bats face conflicting constraints between roosting and foraging in a fragmented and heterogeneous landscape. Journal of Zoology, 278(2), 126-133.",Sex_Female,Age_Adult/Subadult,NA
324,Nyctalus_lasiopterus,HomeRange,70400,NA,NA,Cumulated,MCP100&Triangulation/Biangulation,ha,14,individual,NA,roost,Spain,NA,NA,Popa-Lisseanu et al. (2009),"Popa‐Lisseanu, A. G., Bontadina, F., & Ibáñez, C. (2009). Giant noctule bats face conflicting constraints between roosting and foraging in a fragmented and heterogeneous landscape. Journal of Zoology, 278(2), 126-133.",Sex_Female,Age_Adult/Subadult,NA
325,Plecotus_austriacus,HomeRange,1740,NA,NA,Cumulated,MCP100&Triangulation,ha,8,individual,NA,roost,UnitedKingdom,NA,NA,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
326,Plecotus_austriacus,HomeRange,3720,NA,NA,Cumulated,MCP100&Triangulation,ha,12,individual,1,roost,UnitedKingdom,50.5,-3.5,Razgour et al. (2011),"Razgour O, Hanmer J, Jones G (2011) Using multi-scale modelling to predict habitat suitability for species of conservation concern: The grey long-eared bat as a case study. Biol Conserv 144:2922–2930.",Sex_Mixed,Age_Adult/Subadult,NA
327,Eptesicus_serotinus,HomeRange,2413,NA,NA,Cumulated,MCP100&Triangulation,ha,4,individual,1,roost,UnitedKingdom,52.07,0.06,Robinson & Stebbings (1997),"Robinson, M. F., & Stebbings, R. E. (1997). Home range and habitat use by the serotine bat, Eptesicus serotinus, in England. Journal of Zoology, 243(1), 117-136.",Sex_NA,Age_NA,NA
328,Eptesicus_serotinus,HomeRange,7724,NA,NA,Cumulated,MCP100&Triangulation,ha,7,individual,1,roost,UnitedKingdom,52.07,0.06,Robinson & Stebbings (1997),"Robinson, M. F., & Stebbings, R. E. (1997). Home range and habitat use by the serotine bat, Eptesicus serotinus, in England. Journal of Zoology, 243(1), 117-136.",Sex_NA,Age_NA,NA
329,Eptesicus_serotinus,HomeRange,3235,NA,NA,Cumulated,MCP100&Triangulation,ha,8,individual,1,roost,UnitedKingdom,52.07,0.06,Robinson & Stebbings (1997),"Robinson, M. F., & Stebbings, R. E. (1997). Home range and habitat use by the serotine bat, Eptesicus serotinus, in England. Journal of Zoology, 243(1), 117-136.",Sex_NA,Age_NA,NA
330,Eptesicus_serotinus,HomeRange,3030,NA,NA,Cumulated,MCP100&Triangulation,ha,13,individual,1,roost,UnitedKingdom,52.07,0.06,Robinson & Stebbings (1997),"Robinson, M. F., & Stebbings, R. E. (1997). Home range and habitat use by the serotine bat, Eptesicus serotinus, in England. Journal of Zoology, 243(1), 117-136.",Sex_NA,Age_NA,NA
331,Myotis_bechsteinii,HomeRange,394.4,NA,NA,Cumulated,MCP100&Estimation_signal_strength,ha,4,individual,NA,roost,Germany,NA,NA,Roswag et al. (2015),"Roswag, A., Becker, N. I., & Encarnação, J. A. (2015). Importance of multi-dimensional analyses of resource partitioning in highly mobile species assemblages. Population ecology, 57(4), 601-611.",Sex_Female,Age_Adult/Subadult,NA
332,Myotis_nattereri,HomeRange,133.3,NA,NA,Cumulated,MCP100&Estimation_signal_strength,ha,5,individual,NA,roost,Germany,NA,NA,Roswag et al. (2015),"Roswag, A., Becker, N. I., & Encarnação, J. A. (2015). Importance of multi-dimensional analyses of resource partitioning in highly mobile species assemblages. Population ecology, 57(4), 601-611.",Sex_Female,Age_Adult/Subadult,NA
333,Plecotus_auritus,HomeRange,97.2,NA,NA,Cumulated,MCP100&Estimation_signal_strength,ha,5,individual,NA,roost,Germany,NA,NA,Roswag et al. (2015),"Roswag, A., Becker, N. I., & Encarnação, J. A. (2015). Importance of multi-dimensional analyses of resource partitioning in highly mobile species assemblages. Population ecology, 57(4), 601-611.",Sex_Female,Age_Adult/Subadult,NA
334,Rhinolophus_euryale,HomeRange,69.8,NA,NA,Cumulated,MCP100&HomingIn/triangulation,ha,5,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Female,Age_Adult/Subadult,NA
335,Rhinolophus_mehelyi,HomeRange,59.7,NA,NA,Cumulated,MCP100&HomingIn/triangulation,ha,8,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Female,Age_Adult/Subadult,NA
336,Rhinolophus_euryale,HomeRange,3397.1,NA,NA,Cumulated,MCP&HomingIn,ha,16,individual,1,roost,Spain,NA,NA,Russo et al. (2005),"Russo D, Almenar D, Aihartza J, et al (2005) Habitat selection in sympatric Rhinolophus mehelyi and R. euryale (Mammalia: Chiroptera). J Zool 266:327–332.",Sex_Mixed,Age_Adult/Subadult,NA
337,Rhinolophus_mehelyi,HomeRange,10580,NA,NA,Cumulated,MCP100&Triangulation,ha,12,individual,1,roost,Spain,38.48647,-7.21527,Salsamendi et al. (2012),"Salsamendi E, Arostegui I, Aihartza J, et al (2012) Foraging ecology in Mehely’s horseshoe bats: influence of habitat structure and water availability. Acta Chiropterologica 14:121–132.",Sex_Female,Age_Adult/Subadult,NA
338,Rhinolophus_mehelyi,HomeRange,9290,NA,NA,Cumulated,MCP100&Triangulation,ha,13,individual,1,roost,Spain,38.48647,-7.21527,Salsamendi et al. (2012),"Salsamendi E, Arostegui I, Aihartza J, et al (2012) Foraging ecology in Mehely’s horseshoe bats: influence of habitat structure and water availability. Acta Chiropterologica 14:121–132.",Sex_Male,Age_NA,NA
339,Rhinolophus_hipposideros,HomeRange,851.7,NA,NA,Cumulated,MCP100&Triangulation,ha,11,individual,1,roost,UnitedKingdom,52.077956,-3.302376,Schofield et al. (2002),"Schofield H, Messenger J, Birks J, Jermyn D (2002) Foraging and roosting behaviour of lesser horseshoe bats at the Ciliau, Radnor. Vincent Wildl Trust 1–25.",Sex_Female,Age_Adult/Subadult,NA
340,Barbastella_barbastellus,HomeRange,8.8,5.8,0.66,Cumulated,MCP100&HomingIn,ha,8,individual,NA,roost,Switzerland,46.05,7.06,Sierro & Arlettaz (1997),"Sierro, A., & Arlettaz, R. (1997). Barbastelle bats (Barbastella spp.) specialize in the predation of moths: implications for foraging tactics and conservation. Acta Oecologica, 18(2), 91-106.",Sex_Mixed,Age_Adult/Subadult,NA
341,Barbastella_barbastellus,HomeRange,8.8,5.8,0.66,Cumulated,MCP100&HomingIn,ha,9,individual,NA,roost,Switzerland,46.05,7.06,Sierro (1999),"Sierro, A. (1999). Habitat selection by barbastelle bats (Barbastella barbastellus) in the Swiss Alps (Valais). Journal of Zoology, 248(4), 429-432.",Sex_Mixed,Age_Mixed,NA
342,Pipistrellus_pygmaeus,HomeRange,482,NA,NA,Cumulated,MCP100&HomingIn,ha,4,individual,1,roost,UnitedKingdom,54.11,-2.5,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
343,Pipistrellus_pygmaeus,HomeRange,491.2,NA,NA,Cumulated,MCP100&HomingIn,ha,4,individual,1,roost,UnitedKingdom,54.11,-2.5,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
344,Pipistrellus_pygmaeus,HomeRange,493.3,NA,NA,Cumulated,MCP100&HomingIn,ha,7,individual,1,roost,UnitedKingdom,51.2,-0.65,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
345,Pipistrellus_pygmaeus,HomeRange,1856.8,NA,NA,Cumulated,MCP100&HomingIn,ha,14,individual,1,roost,UnitedKingdom,52.91,-1.85,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
346,Pipistrellus_pygmaeus,HomeRange,2071.1,NA,NA,Cumulated,MCP100&HomingIn,ha,14,individual,1,roost,UnitedKingdom,52.91,-1.85,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
347,Pipistrellus_pygmaeus,HomeRange,935.5,NA,NA,Cumulated,MCP100&HomingIn,ha,15,individual,1,roost,UnitedKingdom,50.65,-1.95,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
348,Pipistrellus_pygmaeus,HomeRange,643.9,NA,NA,Cumulated,MCP100&HomingIn,ha,15,individual,1,roost,UnitedKingdom,50.65,-1.95,Stone et al. (2015),"Stone E, Zeale MRK, Newson SE, et al (2015) Managing conflict between bats and humans: The response of soprano pipistrelles (Pipistrellus pygmaeus) to exclusion from roosts in houses. PLoS One 10:1–16.",Sex_Female,Age_Adult/Subadult,NA
349,Rhinolophus_hipposideros,HomeRange,25.2,NA,NA,Cumulated,MCP90&Triangulation/Biangulation,ha,6,individual,1,roost,Germany,47.86,12.4,Zahn et al. (2008),"Zahn A, Holzhaider J, Kriner E, et al (2008) Foraging activity of Rhinolophus hipposideros on the island of Herrenchiemsee, Upper Bavaria. Mamm Biol 73:222–229.",Sex_Female,Age_Adult/Subadult,NA
350,Barbastella_barbastellus,HomeRange,10660,NA,NA,Cumulated,MCP100&HomingIn,ha,14,individual,1,roost,UnitedKingdom,51.05,-1.55,Zeale et al. (2012),"Zeale MRK, Davidson-Watts I, Jones G (2012) Home range use and habitat selection by barbastelle bats (Barbastella barbastellus): implications for conservation. J Mammal 93:1110–1118.",Sex_Female,Age_Adult/Subadult,NA
351,Barbastella_barbastellus,HomeRange,14804,NA,NA,Cumulated,MCP100&HomingIn,ha,14,individual,1,roost,UnitedKingdom,50.6,-3.73,Zeale et al. (2012),"Zeale MRK, Davidson-Watts I, Jones G (2012) Home range use and habitat selection by barbastelle bats (Barbastella barbastellus): implications for conservation. J Mammal 93:1110–1118.",Sex_Female,Age_Adult/Subadult,NA
352,Myotis_dasycneme,HomeRange,6229,NA,NA,Cumulated,Kernel90&HomingIn/triangulation,ha,8,individual,1,roost,Poland,53.93,17.8,Ciechanowski et al. (2017),"Ciechanowski, M., Zapart, A., Kokurewicz, T., Rusiński, M., & Lazarus, M. (2017). Habitat selection of the pond bat (Myotis dasycneme) during pregnancy and lactation in northern Poland. Journal of Mammalogy, 98(1), 232-245.",Sex_Female,Age_Adult/Subadult,NA
353,Myotis_dasycneme,HomeRange,3818,NA,NA,Cumulated,Kernel90&HomingIn/triangulation,ha,8,individual,1,roost,Poland,53.93,17.8,Ciechanowski et al. (2017),"Ciechanowski, M., Zapart, A., Kokurewicz, T., Rusiński, M., & Lazarus, M. (2017). Habitat selection of the pond bat (Myotis dasycneme) during pregnancy and lactation in northern Poland. Journal of Mammalogy, 98(1), 232-245.",Sex_Female,Age_Adult/Subadult,NA
354,Myotis_dasycneme,HomeRange,21602,NA,NA,Cumulated,Kernel90&HomingIn/triangulation,ha,11,individual,1,roost,Poland,53.76,17.71,Ciechanowski et al. (2017),"Ciechanowski, M., Zapart, A., Kokurewicz, T., Rusiński, M., & Lazarus, M. (2017). Habitat selection of the pond bat (Myotis dasycneme) during pregnancy and lactation in northern Poland. Journal of Mammalogy, 98(1), 232-245.",Sex_Female,Age_Adult/Subadult,NA
355,Myotis_dasycneme,HomeRange,4981,NA,NA,Cumulated,Kernel90&HomingIn/triangulation,ha,11,individual,1,roost,Poland,53.76,17.71,Ciechanowski et al. (2017),"Ciechanowski, M., Zapart, A., Kokurewicz, T., Rusiński, M., & Lazarus, M. (2017). Habitat selection of the pond bat (Myotis dasycneme) during pregnancy and lactation in northern Poland. Journal of Mammalogy, 98(1), 232-245.",Sex_Female,Age_Adult/Subadult,NA
356,Myotis_myotis,HomeRange,7773,NA,NA,Cumulated,Kernel95&HomingIn/triangulation/Estimation_signal_strength,ha,7,individual,1,roost,Italy,46.58508,11.202642,Drescher (2004),"Drescher, C. (2004). Radiotracking of Myotis myotis (Chiroptera, Vespertilionidae) in South Tyrol and implications for its conservation. Mammalia, 68(4), 387-395.",Sex_Female,Age_Adult/Subadult,NA
357,Myotis_myotis,HomeRange,8513,NA,NA,Cumulated,Kernel95&HomingIn/triangulation/Estimation_signal_strength,ha,19,individual,1,roost,Italy,46.58508,11.202642,Drescher (2004),"Drescher, C. (2004). Radiotracking of Myotis myotis (Chiroptera, Vespertilionidae) in South Tyrol and implications for its conservation. Mammalia, 68(4), 387-395.",Sex_Mixed,Age_Mixed,NA
358,Myotis_bechsteinii,HomeRange,22.64,NA,NA,Cumulated,Kernel50&Estimation_signal_strength,ha,4,individual,NA,roost,Germany,NA,NA,Roswag et al. (2015),"Roswag, A., Becker, N. I., & Encarnação, J. A. (2015). Importance of multi-dimensional analyses of resource partitioning in highly mobile species assemblages. Population ecology, 57(4), 601-611.",Sex_Female,Age_Adult/Subadult,NA
359,Myotis_nattereri,HomeRange,42.31,NA,NA,Cumulated,Kernel50&Estimation_signal_strength,ha,5,individual,NA,roost,Germany,NA,NA,Roswag et al. (2015),"Roswag, A., Becker, N. I., & Encarnação, J. A. (2015). Importance of multi-dimensional analyses of resource partitioning in highly mobile species assemblages. Population ecology, 57(4), 601-611.",Sex_Female,Age_Adult/Subadult,NA
360,Plecotus_auritus,HomeRange,13.8,NA,NA,Cumulated,Kernel50&Estimation_signal_strength,ha,5,individual,NA,roost,Germany,NA,NA,Roswag et al. (2015),"Roswag, A., Becker, N. I., & Encarnação, J. A. (2015). Importance of multi-dimensional analyses of resource partitioning in highly mobile species assemblages. Population ecology, 57(4), 601-611.",Sex_Female,Age_Adult/Subadult,NA
361,Rhinolophus_hipposideros,HomeRange,44.86,NA,NA,Cumulated,Kernel50&Triangulation,ha,11,individual,1,roost,UnitedKingdom,52.077956,-3.302376,Schofield et al. (2002),"Schofield H, Messenger J, Birks J, Jermyn D (2002) Foraging and roosting behaviour of lesser horseshoe bats at the Ciliau, Radnor. Vincent Wildl Trust 1–25.",Sex_Female,Age_Adult/Subadult,NA
362,Plecotus_auritus,HomeRange,0.7,NA,NA,Min,Kernel50&Triangulation,ha,37,individual,NA,roost,UnitedKingdom,NA,NA,Murphy et al. (2012),"Murphy SE, Greenaway F, Hill DA (2012) Patterns of habitat use by female brown long-eared bats presage negative impacts of woodland conservation management. J Zool 288:177–183.",Sex_Female,Age_Adult/Subadult,NA
363,Myotis_bechsteinii,HomeRange,1.7,NA,NA,Min,Kernel50&Triangulation,ha,9,individual,NA,roost,Luxembourg,49.8,6.43,Dawo et al. (2013),"Dawo, B., Kalko, E. K., & Dietz, M. (2013, December). Spatial organization reflects the social organization in Bechstein's bats. In Annales Zoologici Fennici (Vol. 50, No. 6, pp. 356-370). Finnish Zoological and Botanical Publishing Board.",Sex_Female,Age_Adult/Subadult,NA
364,Myotis_bechsteinii,HomeRange,1.9,NA,NA,Min,Kernel50&Triangulation,ha,3,individual,NA,roost,Luxembourg,49.8,6.43,Dawo et al. (2013),"Dawo, B., Kalko, E. K., & Dietz, M. (2013, December). Spatial organization reflects the social organization in Bechstein's bats. In Annales Zoologici Fennici (Vol. 50, No. 6, pp. 356-370). Finnish Zoological and Botanical Publishing Board.",Sex_Female,Age_Adult/Subadult,NA
365,Myotis_bechsteinii,HomeRange,1.9,NA,NA,Min,Kernel50&Triangulation,ha,13,individual,NA,roost,Luxembourg,49.8,6.43,Dawo et al. (2013),"Dawo, B., Kalko, E. K., & Dietz, M. (2013, December). Spatial organization reflects the social organization in Bechstein's bats. In Annales Zoologici Fennici (Vol. 50, No. 6, pp. 356-370). Finnish Zoological and Botanical Publishing Board.",Sex_Female,Age_Adult/Subadult,NA
366,Rhinolophus_hipposideros,HomeRange,2.8,NA,NA,Min,Kernel50&Triangulation/Biangulation,ha,6,individual,1,roost,Germany,47.86,12.4,Zahn et al. (2008),"Zahn A, Holzhaider J, Kriner E, et al (2008) Foraging activity of Rhinolophus hipposideros on the island of Herrenchiemsee, Upper Bavaria. Mamm Biol 73:222–229.",Sex_Female,Age_Adult/Subadult,NA
367,Barbastella_barbastellus,HomeRange,45.7,NA,NA,Min,Kernel80&HomingIn,ha,14,individual,1,roost,UnitedKingdom,50.6,-3.73,Zeale et al. (2012),"Zeale MRK, Davidson-Watts I, Jones G (2012) Home range use and habitat selection by barbastelle bats (Barbastella barbastellus): implications for conservation. J Mammal 93:1110–1118.",Sex_Female,Age_Adult/Subadult,NA
368,Barbastella_barbastellus,HomeRange,69.8,NA,NA,Min,Kernel80&HomingIn,ha,14,individual,1,roost,UnitedKingdom,51.05,-1.55,Zeale et al. (2012),"Zeale MRK, Davidson-Watts I, Jones G (2012) Home range use and habitat selection by barbastelle bats (Barbastella barbastellus): implications for conservation. J Mammal 93:1110–1118.",Sex_Female,Age_Adult/Subadult,NA
369,Myotis_bechsteinii,HomeRange,2.7,NA,NA,Max,Kernel50&Triangulation,ha,3,individual,NA,roost,Luxembourg,49.8,6.43,Dawo et al. (2013),"Dawo, B., Kalko, E. K., & Dietz, M. (2013, December). Spatial organization reflects the social organization in Bechstein's bats. In Annales Zoologici Fennici (Vol. 50, No. 6, pp. 356-370). Finnish Zoological and Botanical Publishing Board.",Sex_Female,Age_Adult/Subadult,NA
