verbatimScientificName,verbatimTraitName,verbatimTraitValue,verbatimTraitValueSD,verbatimTraitValueCV,verbatimTraitValueType,verbatimTraitMethod,verbatimTraitUnit,verbatimN1,verbatimN1Unit,Area,ShortReference,FullReference,AdditionalInfo1,AdditionalInfo2,AdditionalInfo3
Eptesicus_isabellinus,BodyMass,14.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_nilssonii,BodyMass,11,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_serotinus,BodyMass,21.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Hypsugo_savii,BodyMass,7,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Miniopterus_schreibersii,BodyMass,12,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_alcathoe,BodyMass,4.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_bechsteinii,BodyMass,8.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_blythii,BodyMass,22.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_brandtii,BodyMass,6,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_capaccinii,BodyMass,8.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_dasycneme,BodyMass,15.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_daubentonii,BodyMass,8,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_emarginatus,BodyMass,7.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_myotis,BodyMass,23.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_mystacinus,BodyMass,5.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_nattereri,BodyMass,8.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_punicus,BodyMass,22,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_azoreum,BodyMass,9.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_lasiopterus,BodyMass,44,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_leisleri,BodyMass,15.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_noctula,BodyMass,25.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_kuhlii,BodyMass,6.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_maderensis,BodyMass,5.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_nathusii,BodyMass,8,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_pipistrellus,BodyMass,5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_pygmaeus,BodyMass,5.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_auritus,BodyMass,7.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_austriacus,BodyMass,8,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_gaisleri,BodyMass,5.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_kolombatovici,BodyMass,7.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_macrobullaris,BodyMass,8,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_sardus,BodyMass,7.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_blasii,BodyMass,12,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_euryale,BodyMass,11.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_ferrumequinum,BodyMass,21,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_hipposideros,BodyMass,5.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_mehelyi,BodyMass,14.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Tadarida_teniotis,BodyMass,25,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Vespertilio_murinus,BodyMass,12.5,NA,NA,mean of min and max,NA,g,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Barbastella_barbastellus,LCBLCCRatio,13.4,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_anatolicus,LCBLCCRatio,17.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_isabellinus,LCBLCCRatio,18.55,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_nilssonii,LCBLCCRatio,14.95,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_serotinus,LCBLCCRatio,20.1,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Hypsugo_savii,LCBLCCRatio,12.9,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Miniopterus_schreibersii,LCBLCCRatio,14.85,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_alcathoe,LCBLCCRatio,12.15,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_bechsteinii,LCBLCCRatio,16.2,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_blythii,LCBLCCRatio,20.45,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_brandtii,LCBLCCRatio,13.5,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_capaccinii,LCBLCCRatio,14.6,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_dasycneme,LCBLCCRatio,16.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_daubentonii,LCBLCCRatio,13.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_emarginatus,LCBLCCRatio,14.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_myotis,LCBLCCRatio,22.4,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_mystacinus,LCBLCCRatio,12.75,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_nattereri,LCBLCCRatio,14.6,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_punicus,LCBLCCRatio,21.3,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_azoreum,LCBLCCRatio,13.8,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_lasiopterus,LCBLCCRatio,22.35,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_leisleri,LCBLCCRatio,15.3,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Nyctalus_noctula,LCBLCCRatio,18.6,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_kuhlii,LCBLCCRatio,12.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_maderensis,LCBLCCRatio,11.8,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_nathusii,LCBLCCRatio,12.9,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_pipistrellus,LCBLCCRatio,11.15,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Pipistrellus_pygmaeus,LCBLCCRatio,11.05,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_auritus,LCBLCCRatio,14.95,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_austriacus,LCBLCCRatio,16.15,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_gaisleri,LCBLCCRatio,15.85,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_kolombatovici,LCBLCCRatio,14.75,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_macrobullaris,LCBLCCRatio,16.05,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_sardus,LCBLCCRatio,15.9,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Plecotus_teneriffae,LCBLCCRatio,16.45,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_blasii,LCBLCCRatio,16.9,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_euryale,LCBLCCRatio,16.55,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_ferrumequinum,LCBLCCRatio,20.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_hipposideros,LCBLCCRatio,13.65,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Rhinolophus_mehelyi,LCBLCCRatio,17.25,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Tadarida_teniotis,LCBLCCRatio,22.75,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Vespertilio_murinus,LCBLCCRatio,14.85,NA,NA,mean of min and max,NA,NA,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Barbastella_barbastellus,CM3,4.65,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_anatolicus,CM3,6.55,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_isabellinus,CM3,7.25,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_nilssonii,CM3,5.45,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Eptesicus_serotinus,CM3,7.55,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Hypsugo_savii,CM3,4.65,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Miniopterus_schreibersii,CM3,5.75,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_alcathoe,CM3,4.9,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
Myotis_bechsteinii,CM3,6.8,NA,NA,mean of min and max,NA,mm,NA,NA,full_range,Dietz et al. (2009),"Dietz, C., Nill, D. & von Helversen, O. (2009) Bats of Britain, Europe and Northwest Africa. A & C Black.
",NA,Adult,NA
